candidate_id,family_name,working_set_bytes,median_latency_ms,p95_latency_ms,estimated_bandwidth_gb_per_sec,cache_locality_tier,cache_hit_pct,dram_traffic_pct,single_cpu_guesses_per_sec,multicore_16c_guesses_per_sec,gpu_simulated_parallel_guesses_per_sec,ram_reduction_attacker_scaling_factor,status,main_weakness
candidate-002,Family B — Rotating Working Set,67108864,86.6208,103.0552,1.150358002914087,DRAM Memory Bus (>16MB),10.0,90.0,1.2087960471634311,14.505552565961173,371.3421456886061,1.0,REQUIRES_MORE_MEASUREMENT,High churn working set needs DRAM bus validation
candidate-002,Family B — Rotating Working Set,33554432,86.702,126.9861,0.582485409322982,DRAM Memory Bus (>16MB),10.0,90.0,2.4213819884667833,29.0565838616014,1487.6970937139918,4.006270527023668,REQUIRES_MORE_MEASUREMENT,High churn working set needs DRAM bus validation
candidate-002,Family B — Rotating Working Set,16777216,57.7755,73.6024,0.4431458105704102,L3 Cache Hit (256KB-16MB),80.0,20.0,4.723945297015793,56.68734356418952,5804.783980973007,15.631901868312804,FAILED,Fits in L3 cache without forcing DRAM memory bus traffic
candidate-002,Family B — Rotating Working Set,8388608,19.1116,30.096899999999998,0.580233801729004,L3 Cache Hit (256KB-16MB),80.0,20.0,8.660936729501417,103.931240754017,21285.118106422684,57.31942456182069,FAILED,Fits in L3 cache without forcing DRAM memory bus traffic
candidate-002,Family B — Rotating Working Set,4194304,15.3422,19.3702,0.4039685874026436,L3 Cache Hit (256KB-16MB),80.0,20.0,17.289123523042047,207.46948227650455,84979.49994045627,228.84420992094167,FAILED,Fits in L3 cache without forcing DRAM memory bus traffic
