candidate_id,family_name,working_set_bytes,median_latency_ms,p95_latency_ms,estimated_bandwidth_gb_per_sec,cache_locality_tier,cache_hit_pct,dram_traffic_pct,single_cpu_guesses_per_sec,multicore_16c_guesses_per_sec,gpu_simulated_parallel_guesses_per_sec,ram_reduction_attacker_scaling_factor,status,main_weakness
candidate-006,Family F — Anti-Cache Strided Access,67108864,36.3541,36.864399999999996,2.7460094989960586,DRAM Memory Bus (>16MB),10.0,90.0,7.210951601015856,86.53141921219027,2215.204331832071,1.0,REQUIRES_MORE_ATTACKING,Strided access defeats CPU cache but needs ASIC memory controller attack analysis
candidate-006,Family F — Anti-Cache Strided Access,33554432,25.0697,26.7434,2.0532784697326223,DRAM Memory Bus (>16MB),10.0,90.0,15.922323517921468,191.0678822150576,9782.67556941095,4.416150433093569,REQUIRES_MORE_ATTACKING,Strided access defeats CPU cache but needs ASIC memory controller attack analysis
candidate-006,Family F — Anti-Cache Strided Access,16777216,11.173300000000001,13.9367,2.1149196584320156,L3 Cache Hit (256KB-16MB),80.0,20.0,31.878793257609725,382.5455190913167,39172.66115495083,17.683543044786898,REQUIRES_MORE_ATTACKING,Strided access defeats CPU cache but needs ASIC memory controller attack analysis
candidate-006,Family F — Anti-Cache Strided Access,8388608,5.8,6.011500000000001,2.130437302082375,L3 Cache Hit (256KB-16MB),80.0,20.0,60.817040448197254,729.8044853783671,149463.95860548958,67.47186092845725,REQUIRES_MORE_ATTACKING,Strided access defeats CPU cache but needs ASIC memory controller attack analysis
candidate-006,Family F — Anti-Cache Strided Access,4194304,4.1765,4.5265,1.4999736004646318,L3 Cache Hit (256KB-16MB),80.0,20.0,111.13541272135951,1333.6249526563142,546252.7806080263,246.59250289396613,REQUIRES_MORE_ATTACKING,Strided access defeats CPU cache but needs ASIC memory controller attack analysis
