candidate_id,family_name,working_set_bytes,median_latency_ms,p95_latency_ms,estimated_bandwidth_gb_per_sec,cache_locality_tier,cache_hit_pct,dram_traffic_pct,single_cpu_guesses_per_sec,multicore_16c_guesses_per_sec,gpu_simulated_parallel_guesses_per_sec,ram_reduction_attacker_scaling_factor,status,main_weakness
candidate-004,Family D — Dependency + Memory Churn,67108864,48.5752,68.81429999999999,1.8794364096449672,DRAM Memory Bus (>16MB),10.0,90.0,5.370685808650198,64.44822970380238,1649.874680417341,1.0,PROMISING,"Strongest candidate: Combined small working set, high churn, and sequential state chain"
candidate-004,Family D — Dependency + Memory Churn,33554432,30.9848,41.1455,1.5851970495044359,DRAM Memory Bus (>16MB),10.0,90.0,11.494436784551771,137.93324141462125,7062.181960428608,4.28043538351786,PROMISING,"Strongest candidate: Combined small working set, high churn, and sequential state chain"
candidate-004,Family D — Dependency + Memory Churn,16777216,16.632,18.318399999999997,1.5693364217874115,L3 Cache Hit (256KB-16MB),80.0,20.0,28.201037753067652,338.4124530368118,34653.43519096953,21.003677189714697,PROMISING,"Strongest candidate: Combined small working set, high churn, and sequential state chain"
candidate-004,Family D — Dependency + Memory Churn,8388608,7.791799999999999,9.0648,1.580390014969454,L3 Cache Hit (256KB-16MB),80.0,20.0,55.39189098166838,664.7026917800206,136131.11127654824,82.5099705403767,PROMISING,"Strongest candidate: Combined small working set, high churn, and sequential state chain"
candidate-004,Family D — Dependency + Memory Churn,4194304,5.1938,6.7131,1.150932347275881,L3 Cache Hit (256KB-16MB),80.0,20.0,102.17927967694999,1226.1513561233999,502231.59546814463,304.40590514493107,PROMISING,"Strongest candidate: Combined small working set, high churn, and sequential state chain"
