candidate_id,family_name,working_set_bytes,median_latency_ms,p95_latency_ms,estimated_bandwidth_gb_per_sec,cache_locality_tier,cache_hit_pct,dram_traffic_pct,single_cpu_guesses_per_sec,multicore_16c_guesses_per_sec,gpu_simulated_parallel_guesses_per_sec,ram_reduction_attacker_scaling_factor,status,main_weakness
candidate-008,Family H — Control Group (Deliberately Bad Low-Memory),67108864,0.8298,1.0778999999999999,118.99662049597791,DRAM Memory Bus (>16MB),10.0,90.0,447.1056170772885,5365.267404927462,137350.84556614305,1.0,FAILED,"Deliberately bad control: Low RAM allows massive 24,000 thread GPU cracking"
candidate-008,Family H — Control Group (Deliberately Bad Low-Memory),33554432,0.8154,1.4266999999999999,51.91676703908294,DRAM Memory Bus (>16MB),10.0,90.0,496.94280784613056,5963.313694153567,305321.6611406626,2.2229325191422364,FAILED,"Deliberately bad control: Low RAM allows massive 24,000 thread GPU cracking"
candidate-008,Family H — Control Group (Deliberately Bad Low-Memory),16777216,0.8421000000000001,1.5949,25.351884152030177,L3 Cache Hit (256KB-16MB),80.0,20.0,443.11156485735347,5317.338778288242,544495.490896716,3.9642674834099023,FAILED,"Deliberately bad control: Low RAM allows massive 24,000 thread GPU cracking"
candidate-008,Family H — Control Group (Deliberately Bad Low-Memory),8388608,0.8398,1.1351,14.033905916694735,L3 Cache Hit (256KB-16MB),80.0,20.0,456.6760559263765,5480.112671116518,1122327.075044663,8.171242560747046,FAILED,"Deliberately bad control: Low RAM allows massive 24,000 thread GPU cracking"
candidate-008,Family H — Control Group (Deliberately Bad Low-Memory),4194304,0.8489,1.1922,6.8717565309174065,L3 Cache Hit (256KB-16MB),80.0,20.0,467.88616516755945,5614.633982010713,2299754.0790315885,16.743647041649353,FAILED,"Deliberately bad control: Low RAM allows massive 24,000 thread GPU cracking"
