memory_target_pct,variant_k1_penalty,variant_k2_penalty,variant_k3_penalty,variant_k4_penalty,argon2id_penalty
100.0,1.0,1.0,1.0,1.0,1.0
75.0,1.7777777777777777,2.9837827517468503,1.938023746789957,1.829664015937352,1.6307817860309362
50.0,4.0,13.928809012737984,4.924577653379664,4.2870938501451725,3.249009585424942
25.0,16.0,194.0117205133309,24.251465064166364,18.37917367995256,10.556063286183154
12.5,64.0,2702.3522012628846,119.4282229167113,78.79324245407469,34.29675080116137
6.25,256.0,37640.547696542824,588.1335577584816,337.79402515786103,111.43047210190387
