candidate_id,single_cpu_guesses_per_sec,multicore_16c_guesses_per_sec,early_rejection_shortcut_prevented
candidate-e1,0.49599830747918355,5.951979689750202,false
candidate-e2,0.46369807382379746,5.56437688588557,true
candidate-e3,0.5090020452557302,6.108024543068763,false
candidate-e4,27.9119972686436,334.9439672237232,true
candidate-e5,0.48977008793289056,5.877241055194687,true
candidate-e6,0.48927731923751216,5.871327830850146,true
