memory_target_pct,recomputation_penalty_factor,candidate_004_penalty,argon2id_penalty,scrypt_penalty
100.0,1.0,1.0,1.0,1.0
75.0,1.6783777978576033,1.6783777978576033,1.6307817860309362,1.7777777777777777
50.0,3.4822022531844965,3.4822022531844965,3.249009585424942,4.0
25.0,12.125732532083186,12.125732532083186,10.556063286183154,16.0
12.5,42.22425314473263,42.22425314473263,34.29675080116137,64.0
6.25,147.0333894396205,147.0333894396205,111.43047210190387,256.0
